"","Gene_id","Variant","Percent_12B","Percent_10G","Percent_3D7B","Percent_B11","Percent_A7","Percent_E5","MaxRedPercentDif","MeanRedPercent","MaxRedPercent","Interval","areaFC","area_12B","area_10G","area_3D7B","area_B11","area_A7","area_E5","MaxArea","MinArea","MeanPercent","rel_12B","rel_10G","rel_3D7B","rel_B11","rel_A7","rel_E5","Gene_name","Annot","state_12B","state_10G","state_3D7B","state_B11","state_A7","state_E5","category_12B","category_10G","category_3D7B","category_B11","category_A7","category_E5"
"3149","PF3D7_1114400",FALSE,26.4132925897632,27.5783040488923,27.9220779220779,18.9075630252101,16.0618792971734,16.1955691367456,11.8601986249045,22.1797810033104,27.9220779220779,"Right",1.19476881407743,27.297853293027,28.0721251959255,26.1055264527923,42.1751670021338,38.5470048011857,40.9542491685891,42.1751670021338,26.1055264527923,29.2350322918485,"min","min","min","max","max","max","null","RAP protein, putative","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"3150","PF3D7_1114500",FALSE,33.4415584415584,33.8235294117647,32.2192513368984,26.3177998472116,27.6737967914438,27.4064171122995,7.5057295645531,30.1470588235294,33.8235294117647,"Mid",1.15938207439043,28.7039815658865,28.6119254460845,28.2047765420657,15.9352381247563,13.1102926653352,13.835593054304,28.7039815658865,13.1102926653352,24.1228835747949,"max","max","max","min","min","min","null","conserved Plasmodium protein, unknown function","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"3151","PF3D7_1114600",FALSE,46.2566844919786,44.9961802902979,52.4828113063407,26.1459129106188,38.3880825057296,36.1535523300229,26.3368983957219,40.7372039724981,52.4828113063407,"Right",1.20751470260305,15.5754953486485,20.7776247274155,18.6772048297618,10.0817536218416,4.53655197740447,4.91851260390375,20.7776247274155,4.53655197740447,17.7190609181358,"max","max","max","mid","min","min","null","conserved Plasmodium protein, unknown function","Active_FC_rescued","Active_FC_rescued","Active_FC_rescued","Active_FC_rescued","Active_FC_rescued","Active_FC_rescued","Active","Active","Active","Active","Active","Active"
"3152","PF3D7_1114700",FALSE,66.2719633307869,72.803666921314,75.2864782276547,70.2826585179526,69.2513368983957,72.4598930481284,9.01451489686784,71.0593328240387,75.2864782276547,"Mid",0.419725705489016,4.80917755544644,3.72633085114964,3.39017893333662,7.44598452414864,9.03548967216389,8.0401998201896,9.03548967216389,3.39017893333662,83.9282597311922,"min","min","min","max","max","max","CLK3","serine/threonine protein kinase, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3153","PF3D7_1114800",FALSE,28.6478227654698,26.6806722689076,25.7257448433919,32.8113063407181,43.0099312452254,39.8968678380443,17.2841864018335,32.7953908836262,43.0099312452254,"Right",1.10362460844895,23.4746129174962,24.4121935102717,20.5651348808685,13.2646162853119,12.1222780246821,9.56844252663331,24.4121935102717,9.56844252663331,21.7293593995462,"max","max","max","min","min","min","G3PDH","glycerol-3-phosphate dehydrogenase, putative","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"3154","PF3D7_1114900",FALSE,74.8281130634072,70.6455309396486,72.9564553093965,61.9365928189458,64.9732620320856,49.9809014514897,24.8472116119175,65.8868092691622,74.8281130634072,"Right",0.918486052928148,46.4503046035711,47.8724173156352,46.9826605998991,38.8623313840793,36.4097765075173,35.5187799037516,47.8724173156352,35.5187799037516,40.3953569558387,"max","max","max","min","min","min","null","conserved protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3155","PF3D7_1115000",FALSE,37.4522536287242,50.9549274255157,49.6753246753247,43.4873949579832,44.4423223834989,42.4178762414057,13.5026737967914,44.7383498854087,50.9549274255157,"Left",0.718527826657889,22.4572800740965,19.2827688741334,25.2622529160997,25.2493536932612,23.5423983440548,28.946968142682,28.946968142682,19.2827688741334,75.8596613719672,"min","min","mid","mid","mid","max","null","conserved protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3156","PF3D7_1115100",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0725257462035,NA,NA,NA,NA,NA,NA,"null","conserved protein, unknown function","Inactive_FCna_Redna","Inactive_FCna_Redna","Inactive_FCna_Redna","Inactive_FCna_Redna","Inactive_FCna_Redna","Inactive_FCna_Redna","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"3157","PF3D7_1115200",FALSE,83.2887700534759,77.1390374331551,81.3789152024446,79.3544690603514,80.7677616501146,79.6218487394958,6.14973262032085,80.2584670231729,83.2887700534759,"Left",0.449342919886719,13.0734387399815,10.1947667026677,11.013797394388,10.2243734927323,7.02977646750513,8.14294156827625,13.0734387399815,7.02977646750513,70.2653168092163,"max","mid","mid","mid","min","min","SET7","histone-lysine N-methyltransferase SET7","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3158","PF3D7_1115300",FALSE,54.9465240641711,52.0435446906035,53.2849503437739,81.0542398777693,65.9090909090909,68.2009167303285,29.0106951871658,62.5732111026229,81.0542398777693,"Left",0.664893346769338,52.5591422737623,53.7645276315064,51.4116817469135,60.3544972609611,53.0174089344532,52.0244866221188,60.3544972609611,51.4116817469135,67.3590504451039,"min","min","min","max","min","min","FP2B","cysteine proteinase falcipain 2b","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3159","PF3D7_1115400",FALSE,94.576012223071,95.1298701298701,94.8433919022154,96.1420932009167,96.466768525592,96.161191749427,1.890756302521,95.5532212885154,96.466768525592,"Sides",0.574722594028215,5.03077804430958,4.16603230858261,5.01852614715218,11.8960511982621,9.39798707661839,11.412001258624,11.8960511982621,4.16603230858261,91.8877640076802,"min","min","min","max","max","max","FP3","cysteine proteinase falcipain 3","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3160","PF3D7_1115500",FALSE,63.4453781512605,67.436974789916,57.31474407945,53.0366692131398,49.9618029029794,55.672268907563,17.4751718869366,57.8113063407181,67.436974789916,"Left",0.992305365693923,9.19965845321893,19.2018869690019,5.85537980041864,12.1619471167845,9.03984237097315,8.76466180164646,19.2018869690019,5.85537980041864,79.883051143306,"min","max","min","mid","min","min","ApiAP2","AP2 domain transcription factor, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3161","PF3D7_1115600",FALSE,99.2551566080978,98.9686783804431,98.5103132161956,95.8365164247517,97.9182582123759,97.1734148204737,3.41864018334606,97.9437229437229,99.2551566080978,"Left",0.497528472355645,3.12477092233929,6.2061967361865,5.21122134242776,9.81652887552272,5.78006904299689,4.93239554376641,9.81652887552272,3.12477092233929,96.1991621574446,"min","mid","min","max","mid","min","CYP19B","peptidyl-prolyl cis-trans isomerase","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3162","PF3D7_1115700",FALSE,91.4247517188694,89.6485867074102,90.5271199388847,94.3850267379679,95.0152788388082,95.3208556149733,5.67226890756304,92.7202699261523,95.3208556149733,"Mid",0.650112232846439,49.3580584439089,46.8869760639844,48.9316546728002,42.9651767076518,42.7121837512839,40.6140489121243,49.3580584439089,40.6140489121243,93.2885320300227,"max","max","max","min","min","min","FP2A","cysteine proteinase falcipain 2a","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3163","PF3D7_1115800",FALSE,98.5294117647059,97.6890756302521,97.5935828877005,93.2773109243697,90.5271199388847,91.6730328495034,8.00229182582123,94.8815889992361,98.5294117647059,"Sides",0.712424432935398,28.2628639821476,31.1408032385031,27.664030626649,21.558694615522,25.0268561479114,23.6410406881803,31.1408032385031,21.558694615522,92.1190434630826,"max","max","mid","min","mid","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3164","PF3D7_1115900",FALSE,59.7975553857907,53.0175706646295,49.38884644767,60.8097784568373,73.6058059587471,75.9549274255157,26.5660809778457,62.095747389865,75.9549274255157,"Sides",0.584696455945532,30.3895385990435,28.1186977165448,27.3653484803789,34.4556930143122,35.2295158128463,32.0471397105673,35.2295158128463,27.3653484803789,50.7549310525397,"mid","min","min","max","max","mid","DHHC9","palmitoyltransferase DHHC9","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3165","PF3D7_1116000",FALSE,96.9442322383499,96.0656990068755,96.886936592819,92.0359052711994,92.7998472116119,91.3674560733384,5.57677616501145,94.3500127323657,96.9442322383499,"Sides",0.823816239221992,41.3334023696964,38.7198779706098,41.468564420173,45.9661213976453,49.8002063881456,48.9467106674282,49.8002063881456,38.7198779706098,88.4098446500262,"min","min","min","mid","max","max","4 RON","rhoptry neck protein 4","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3166","PF3D7_1116100",FALSE,93.2200152788388,90.24064171123,93.8120702826585,91.5202444614209,87.4904507257448,89.5339954163484,6.32161955691369,90.9695696460402,93.8120702826585,"Right",1.51735850901347,65.5298309687635,66.3341198501882,66.0431600330353,46.6219390778044,45.925647903957,46.9203123400423,66.3341198501882,45.925647903957,76.4051317856519,"max","max","max","min","min","min","null","serine esterase, putative","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"3167","PF3D7_1116200",FALSE,48.3766233766234,54.9656226126814,48.720397249809,49.6562261268144,42.379679144385,47.7272727272727,12.5859434682964,48.637636872931,54.9656226126814,"Mid",1.00421672189697,30.6806372977389,30.0156098654868,30.0375293673628,17.5985226647429,17.1739223882246,18.7738584167791,30.6806372977389,17.1739223882246,38.6083958806074,"max","max","max","min","min","min","PDX2","pyridoxine biosynthesis protein PDX2","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"3168","PF3D7_1116300",FALSE,47.5935828877005,49.1978609625668,42.7234530175707,38.598166539343,30.7868601986249,41.5393430099312,18.4110007639419,41.7398777692895,49.1978609625668,"Left",0.329450114808431,16.8505735807215,16.7043223475579,15.0617679938306,19.492872038004,16.8750220878545,16.4562972800931,19.492872038004,15.0617679938306,77.6051666957584,"mid","mid","min","max","mid","min","CYP19C","peptidyl-prolyl cis-trans isomerase","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3169","PF3D7_1116400",FALSE,79.6218487394958,81.4362108479756,83.6516424751719,79.9656226126814,81.7417876241406,82.6585179526356,4.02979373567609,81.5126050420168,83.6516424751719,"Sides",1.95292505095443,3.22141096777563,1.6970261096424,3.84209635176184,27.9638680449795,23.3954534761541,19.5460214086741,27.9638680449795,1.6970261096424,78.4997381742014,"min","min","min","max","max","max","SEC12","guanine nucleotide-exchange factor SEC12","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"3170","PF3D7_1116500",FALSE,94.8624904507257,94.938884644767,93.1818181818182,78.475935828877,80.5958747135218,82.6394194041253,16.46294881589,87.4490705373058,94.938884644767,"Right",0.66205911955287,44.6740214957863,42.5468645818295,42.9563695013508,38.4654415966688,35.7693263378002,38.3995032755079,44.6740214957863,35.7693263378002,69.4667481235818,"max","max","max","min","min","min","FT2","folate transporter 2","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3171","PF3D7_1116600",FALSE,59.9885408708938,55.5385790679908,55.366692131398,34.9885408708938,44.8242933537051,33.4988540870894,26.4896867838044,47.3675833969952,59.9885408708938,"Mid",0.665580043401697,17.4687747540296,14.6747785890734,13.358646885389,9.57705427658435,8.51672317027677,10.3120984222118,17.4687747540296,8.51672317027677,64.3000523651597,"max","max","mid","min","min","min","STT3","dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3172","PF3D7_1116700",FALSE,83.7280366692131,83.3078686019862,86.4782276546982,91.5011459129106,91.4056531703591,92.1504965622613,8.84262796027502,88.0952380952381,92.1504965622613,"Right",0.552976404615264,18.7974166247131,14.7459906704767,16.172625712308,15.2288759823346,11.3598839826378,14.3864771673606,18.7974166247131,11.3598839826378,92.3110490486996,"max","mid","mid","mid","min","mid","DPAP1","dipeptidyl aminopeptidase 1","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3173","PF3D7_1116800",FALSE,96.4285714285714,94.5187165775401,93.4110007639419,95.8174178762414,95.3590527119939,93.8884644766998,3.01757066462949,94.9038706391648,96.4285714285714,"Mid",0.914945104562907,23.6473046724554,22.3515047299774,25.0913447238626,12.7853330674915,18.1798366272044,14.825045106534,25.0913447238626,12.7853330674915,84.1988130563798,"max","max","max","min","mid","min","HSP101","heat shock protein 101","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"3174","PF3D7_1116900",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7352068423809,NA,NA,NA,NA,NA,NA,"null","conserved protein, unknown function","Inactive_FCna_Redna","Inactive_FCna_Redna","Inactive_FCna_Redna","Inactive_FCna_Redna","Inactive_FCna_Redna","Inactive_FCna_Redna","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"3175","PF3D7_1117000",FALSE,20.7028265851795,29.3353705118411,25.8976317799847,17.9144385026738,18.7929717341482,16.9786096256685,12.3567608861727,21.6036414565826,29.3353705118411,"Sides",0.926732104952076,9.66976109472417,10.4604416663965,7.06720227569918,19.5317490873046,11.3511604230813,10.675887390769,19.5317490873046,7.06720227569918,23.4006807470763,"min","min","min","max","mid","min","null","conserved Plasmodium membrane protein, unknown function","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"3176","PF3D7_1117100",FALSE,85.5996944232238,85.3705118411001,81.1497326203209,70.0343773873186,68.2582123758594,62.1084797555386,23.4912146676853,75.4201680672269,85.5996944232238,"Mid",1.11619171652297,29.3817689625579,29.0553288375609,29.0018845304809,44.0146631177148,41.4946880616885,41.7917062978394,44.0146631177148,29.0018845304809,76.4924070518415,"min","min","min","max","max","max","UCH54","ubiquitin carboxyl-terminal hydrolase UCH54","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"3177","PF3D7_1117200",FALSE,15.5080213903743,15.0114591291062,12.9106187929717,6.97097020626432,8.07868601986249,7.06646294881589,8.53705118411001,10.9243697478992,15.5080213903743,"Right",1.26080595233154,18.0373335848655,21.9305545810654,15.4168852508763,9.86462796404359,7.98543960719277,4.97271452220624,21.9305545810654,4.97271452220624,11.3872403560831,"max","max","mid","min","min","min","null","conserved Plasmodium protein, unknown function","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"3178","PF3D7_1117300",FALSE,94.022154316272,97.3834988540871,97.2307104660046,93.5637891520244,94.7478991596639,93.5255920550038,3.85790679908328,95.078940667176,97.3834988540871,"Left",0.43703494102119,9.94473721068078,9.41170652177836,9.96814478564051,13.3850009582441,9.31360022671469,7.5068810015091,13.3850009582441,7.5068810015091,90.543724908361,"mid","min","mid","max","min","min","null","conserved protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
