Gene ID;source_id;Product Description;Min %ile (Within Chosen Samples);Max %ile (Within Chosen Samples)
PF3D7_1110300;PF3D7_1110300.1;conserved Plasmodium protein, unknown function;72.1;93.3
PF3D7_1110400;PF3D7_1110400.1;RNA-binding protein, putative;94.7;97.3
PF3D7_1110500;PF3D7_1110500.1;vacuolar protein sorting-associated protein 35, putative;35.6;70.3
PF3D7_1110600;PF3D7_1110600.1;mitochondrial ribosomal protein L11 precursor, putative;28.1;80.3
PF3D7_1110700;PF3D7_1110700.1;actin-like protein, putative;13.7;76.3
PF3D7_1110800;PF3D7_1110800.1;conserved Plasmodium protein, unknown function;28.7;49.8
PF3D7_1110900;PF3D7_1110900.1;ES2 protein, putative;73.2;84.5
PF3D7_1111000;PF3D7_1111000.1;tRNA m5C-methyltransferase, putative;27.8;67.5
PF3D7_1111100;PF3D7_1111100.1;replication factor C subunit 5, putative;35;87
PF3D7_1111200;PF3D7_1111200.1;conserved protein, unknown function;36;68.4
PF3D7_1111300;PF3D7_1111300.1;protein transport protein BOS1, putative;47.6;61.7
PF3D7_1111400;PF3D7_1111400.1;conserved Plasmodium protein, unknown function;50.6;85.3
PF3D7_1111500;PF3D7_1111500.1;acylphosphatase, putative;46;86.1
PF3D7_1111600;PF3D7_1111600.1;endonuclease/exonuclease/phosphatase family protein, putative;7.1;17.7
PF3D7_1111700;PF3D7_1111700.1;conserved Plasmodium protein, unknown function;33.5;66.6
PF3D7_1111800;PF3D7_1111800.1;peptidyl-prolyl cis-trans isomerase, putative;32.5;59.3
PF3D7_1111900;PF3D7_1111900.1;Josephin domain-containing protein, putative;14.2;55.2
PF3D7_1112000;PF3D7_1112000.1;conserved protein, unknown function;85.3;90.1
PF3D7_1112100;PF3D7_1112100.1;conserved Plasmodium protein, unknown function;45.8;92.1
PF3D7_1112200;PF3D7_1112200.1;ubiquinone biosynthesis protein COQ4, putative;24.4;43.8
PF3D7_1112300;PF3D7_1112300.1;conserved Plasmodium protein, unknown function;12.1;40.4
PF3D7_1112400;PF3D7_1112400.1;nucleic acid binding protein, putative;16.5;63.9
PF3D7_1112500;PF3D7_1112500.1;RNA transcription, translation and transport factor protein, putative;38.8;72.2
PF3D7_1112600;PF3D7_1112600.1;ATPase, putative;17.9;58.7
PF3D7_1112700;PF3D7_1112700.1;conserved Plasmodium protein, unknown function;22.2;30.4
PF3D7_1112800;PF3D7_1112800.1;conserved protein, unknown function;11.8;42.5
PF3D7_1112900;PF3D7_1112900.1;conserved Plasmodium protein, unknown function;7.6;68.4
PF3D7_1113000;PF3D7_1113000.1;conserved Plasmodium protein, unknown function;8.4;47.2
PF3D7_1113100;PF3D7_1113100.1;protein tyrosine phosphatase;95.1;98.7
PF3D7_1113200;PF3D7_1113200.1;conserved Plasmodium protein, unknown function;50;81.3
PF3D7_1113300;PF3D7_1113300.1;UDP-galactose transporter, putative;49.5;94.6
PF3D7_1113400;PF3D7_1113400.1;ubiquitin domain-containing protein DSK2, putative;82.4;89.2
PF3D7_1113500;PF3D7_1113500.1;GTP-binding protein, putative;45.6;63.3
PF3D7_1113600;PF3D7_1113600.1;conserved Plasmodium protein, unknown function;44.8;72.9
PF3D7_1113700;PF3D7_1113700.1;glyoxalase I;42;64.8
PF3D7_1113800;PF3D7_1113800.1;conserved Plasmodium membrane protein, unknown function;42.5;93.1
PF3D7_1113900;PF3D7_1113900.1;mitogen-activated protein kinase 2;15.2;34
PF3D7_1114000;PF3D7_1114000.1;dynein light chain Tctex-type, putative;11.6;26.8
PF3D7_1114100;PF3D7_1114100.1;rhomboid protease ROM1;78.8;93.8
PF3D7_1114100;PF3D7_1114100.2;rhomboid protease ROM1;78.8;93.8
PF3D7_1114200;PF3D7_1114200.1;GTPase-activating protein, putative;47.5;93.4
PF3D7_1114300;PF3D7_1114300.1;unspecified product;9.1;55.8
PF3D7_1114400;PF3D7_1114400.1;RAP protein, putative;12.9;43.4
PF3D7_1114500;PF3D7_1114500.1;conserved Plasmodium protein, unknown function;9.3;30.5
PF3D7_1114600;PF3D7_1114600.1;conserved Plasmodium protein, unknown function;17.1;31.1
PF3D7_1114700;PF3D7_1114700.1;serine/threonine protein kinase, putative;88.9;92.9
PF3D7_1114800;PF3D7_1114800.1;glycerol-3-phosphate dehydrogenase, putative;0;37
PF3D7_1114900;PF3D7_1114900.1;conserved protein, unknown function;12.3;74.6
PF3D7_1115000;PF3D7_1115000.1;conserved protein, unknown function;16.4;70.5
PF3D7_1115100;PF3D7_1115100.1;conserved protein, unknown function;17;41.7
PF3D7_1115200;PF3D7_1115200.1;histone-lysine N-methyltransferase SET7;57.5;91.2
PF3D7_1115300;PF3D7_1115300.1;cysteine proteinase falcipain 2b;24.7;85.1
PF3D7_1115400;PF3D7_1115400.1;cysteine proteinase falcipain 3;86.4;94.6
PF3D7_1115500;PF3D7_1115500.1;AP2 domain transcription factor, putative;46.5;84.2
PF3D7_1115600;PF3D7_1115600.1;peptidyl-prolyl cis-trans isomerase;71.3;99.1
PF3D7_1115700;PF3D7_1115700.1;cysteine proteinase falcipain 2a;45.1;96.7
PF3D7_1115800;PF3D7_1115800.1;conserved Plasmodium protein, unknown function;55.2;99.3
PF3D7_1115900;PF3D7_1115900.1;palmitoyltransferase DHHC9;22.4;81.6
PF3D7_1116000;PF3D7_1116000.1;rhoptry neck protein 4;16.2;93.7
PF3D7_1116100;PF3D7_1116100.1;serine esterase, putative;39.2;94.8
PF3D7_1116200;PF3D7_1116200.1;pyridoxine biosynthesis protein PDX2;20.1;65.9
PF3D7_1116200;PF3D7_1116200.2;pyridoxine biosynthesis protein PDX2;20.1;65.9
PF3D7_1116300;PF3D7_1116300.1;peptidyl-prolyl cis-trans isomerase;57;83.6
PF3D7_1116400;PF3D7_1116400.1;guanine nucleotide-exchange factor SEC12;81.5;91.5
PF3D7_1116500;PF3D7_1116500.1;folate transporter 2;39.6;79.9
PF3D7_1116600;PF3D7_1116600.1;dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3, putative;45.3;81.9
PF3D7_1116700;PF3D7_1116700.1;dipeptidyl aminopeptidase 1;63.2;95
PF3D7_1116800;PF3D7_1116800.1;heat shock protein 101;53;98.3
PF3D7_1116900;PF3D7_1116900.1;conserved protein, unknown function;14.2;42.4
PF3D7_1117000;PF3D7_1117000.1;conserved Plasmodium membrane protein, unknown function;11.4;34.4
PF3D7_1117100;PF3D7_1117100.1;ubiquitin carboxyl-terminal hydrolase UCH54;32.4;86.4
PF3D7_1117200;PF3D7_1117200.1;conserved Plasmodium protein, unknown function;10;17.1
PF3D7_1117300;PF3D7_1117300.1;conserved protein, unknown function;82.8;97.5
PF3D7_1117400;PF3D7_1117400.1;conserved Plasmodium protein, unknown function;11.4;72.7
PF3D7_1117500;PF3D7_1117500.1;tyrosine--tRNA ligase;32.8;63.1
PF3D7_1117600;PF3D7_1117600.1;peptidyl-tRNA hydrolase ICT1;16;67.8
PF3D7_1117600;PF3D7_1117600.2;peptidyl-tRNA hydrolase ICT1;16;67.8
PF3D7_1117700;PF3D7_1117700.1;GTP-binding nuclear protein RAN/TC4;97;99.4
PF3D7_1117800;PF3D7_1117800.1;DNA mismatch repair protein MLH;44.8;63.4
PF3D7_1117900;PF3D7_1117900.1;conserved Plasmodium protein, unknown function;40.9;65.1
PF3D7_1118000;PF3D7_1118000.1;conserved Plasmodium protein, unknown function;42.4;70.4
PF3D7_1118100;PF3D7_1118100.1;AP-1 complex subunit sigma, putative;65;77
PF3D7_1118200;PF3D7_1118200.1;heat shock protein 90, putative;27.2;89.8
PF3D7_1118300;PF3D7_1118300.1;insulinase, putative;71.1;90.6
PF3D7_1118400;PF3D7_1118400.1;haloacid dehalogenase-like hydrolase, putative;39.7;85.9
PF3D7_1118500;PF3D7_1118500.1;nucleolar protein 56, putative;81.1;94
PF3D7_1118600;PF3D7_1118600.1;histone acetyltransferase MYST;72.9;92.8
PF3D7_1118700;PF3D7_1118700.1;myosin light chain B;20.5;92.8
PF3D7_1118800;PF3D7_1118800.1;actin-related protein 2/3 complex subunit 1, putative;23.1;28.1
PF3D7_1118900;PF3D7_1118900.1;conserved protein, unknown function;10;28.8
PF3D7_1119000;PF3D7_1119000.1;acyl-CoA-binding protein, putative;50.7;89.2
PF3D7_1119100;PF3D7_1119100.1;tRNA m(1)G methyltransferase, putative;46.8;87
PF3D7_1119200;PF3D7_1119200.1;conserved protein, unknown function;77.3;96.7
PF3D7_1119300;PF3D7_1119300.1;splicing factor U2AF small subunit, putative;82;89.2
PF3D7_1119400;PF3D7_1119400.1;ubiquitin-protein ligase, putative;62.6;78
PF3D7_1119500;PF3D7_1119500.1;AP-4 complex subunit mu, putative;40.5;61.2
PF3D7_1119600;PF3D7_1119600.1;ATP-dependent zinc metalloprotease FTSH, putative;38.9;66.6
PF3D7_1119700;PF3D7_1119700.1;conserved Plasmodium protein, unknown function;38.6;91.1
PF3D7_1119800;PF3D7_1119800.1;alternative splicing factor ASF-1, putative;74.5;81.5
PF3D7_1119900;PF3D7_1119900.1;protein transport protein SEC16, putative;45.6;72.7
PF3D7_1120000;PF3D7_1120000.1;conserved protein, unknown function;90.5;97
PF3D7_1120100;PF3D7_1120100.1;phosphoglycerate mutase, putative;74.4;98.2
PF3D7_1120200;PF3D7_1120200.1;conserved Plasmodium protein, unknown function;84.3;95.9
PF3D7_1120300;PF3D7_1120300.1;CorA-like Mg2+ transporter protein, putative;43.5;57.9
PF3D7_1120400;PF3D7_1120400.1;alpha/beta hydrolase fold domain containing protein, putative;19;81.5
PF3D7_1120500;PF3D7_1120500.1;tRNA nucleotidyltransferase, putative;56.9;77.2
PF3D7_1120600;PF3D7_1120600.1;DDRGK domain-containing protein, putative;23.8;68.1
PF3D7_1120700;PF3D7_1120700.1;conserved Plasmodium protein, unknown function;38.2;49
PF3D7_1120800;PF3D7_1120800.1;conserved Plasmodium protein, unknown function;0;57.8
PF3D7_1120900;PF3D7_1120900.1;heat shock factor-binding protein 1;10.3;64
PF3D7_1121000;PF3D7_1121000.1;palmitoyltransferase DHHC3;29.3;79.3
PF3D7_1121100;PF3D7_1121100.1;conserved protein, unknown function;69;89.3
PF3D7_1121200;PF3D7_1121200.1;conserved protein, unknown function;19.9;48.3
PF3D7_1121300;PF3D7_1121300.1;tyrosine kinase-like protein;11.3;79.2
PF3D7_1121400;PF3D7_1121400.1;WD repeat-containing protein, putative;11;24.7
PF3D7_1121500;PF3D7_1121500.1;conserved protein, unknown function;29.1;44.6
PF3D7_1121600;PF3D7_1121600.1;exported protein 1;98.2;99.9
PF3D7_1121700;PF3D7_1121700.1;protein GCN20;54.9;84.2
PF3D7_1121800;PF3D7_1121800.1;peptidase M16, putative;10.4;19
PF3D7_1121900;PF3D7_1121900.1;serine/threonine protein kinase, putative;8.8;53.6
PF3D7_1122000;PF3D7_1122000.1;conserved protein, unknown function;8.3;36.5
PF3D7_1122100;PF3D7_1122100.1;GPI transamidase component GPI16, putative;24.3;39.7
PF3D7_1122200;PF3D7_1122200.1;JmjC domain-containing protein, putative;36.5;74.8
PF3D7_1122300;PF3D7_1122300.1;conserved Plasmodium protein, unknown function;25.2;70.5
PF3D7_1122400;PF3D7_1122400.1;conserved Plasmodium protein, unknown function;65.7;82.2
PF3D7_1122500;PF3D7_1122500.1;conserved Plasmodium protein, unknown function;17.1;45.3
PF3D7_1122600;PF3D7_1122600.1;conserved Plasmodium protein, unknown function;11.1;23.8
PF3D7_1122700;PF3D7_1122700.1;conserved Plasmodium protein, unknown function;9.7;74.5
PF3D7_1122800;PF3D7_1122800.1;calcium-dependent protein kinase 6;26;60.5
PF3D7_1122900;PF3D7_1122900.1;dynein heavy chain, putative;8.2;25.2
PF3D7_1123000;PF3D7_1123000.1;conserved Plasmodium protein, unknown function;69.7;88.4
PF3D7_1123100;PF3D7_1123100.1;calcium-dependent protein kinase 7;77;90
PF3D7_1123200;PF3D7_1123200.1;leucine-rich repeat protein;22.9;85.7
PF3D7_1123300;PF3D7_1123300.1;RING zinc finger protein, putative;60.7;75.2
PF3D7_1123400;PF3D7_1123400.1;translation elongation factor EF-1, subunit alpha, putative;76.4;95.4
PF3D7_1123500;PF3D7_1123500.1;golgi protein 2;66.8;85.8
PF3D7_1123600;PF3D7_1123600.1;RAP protein, putative;37.5;65.6
PF3D7_1123700;PF3D7_1123700.1;mitochondrial ribosomal protein L37, putative;27.7;79.4
PF3D7_1123800;PF3D7_1123800.1;structural maintenance of chromosomes protein 5, putative;33.4;80.9
PF3D7_1123900;PF3D7_1123900.1;13 kDa ribonucleoprotein-associated protein, putative;73.4;95.5
PF3D7_1124000;PF3D7_1124000.1;endoplasmic reticulum oxidoreductin, putative;47.6;78.5
PF3D7_1124100;PF3D7_1124100.1;BEACH domain-containing protein, putative;65.5;79.5
PF3D7_1124200;PF3D7_1124200.1;thioredoxin-like protein, putative;37.5;60.8
PF3D7_1124300;PF3D7_1124300.1;conserved protein, unknown function;74;89.3
PF3D7_1124400;PF3D7_1124400.1;U6 snRNA-associated Sm-like protein LSm1, putative;48.4;81.2
PF3D7_1124500;PF3D7_1124500.1;pyruvate dehydrogenase E1 component subunit alpha;23.1;54.6
PF3D7_1124600;PF3D7_1124600.1;ethanolamine kinase;57.7;95.4
PF3D7_1124700;PF3D7_1124700.1;GrpE protein homolog, mitochondrial, putative;48.5;95.2
PF3D7_1124800;PF3D7_1124800.1;ribosome biogenesis regulatory protein, putative;82.3;97.2
PF3D7_1124900;PF3D7_1124900.1;60S ribosomal protein L35, putative;93.5;99.2
PF3D7_1125000;PF3D7_1125000.1;conserved protein, unknown function;25.8;78.2
PF3D7_1125100;PF3D7_1125100.1;ATP synthase F0 subunit b-like protein, putative;18.6;74.6
PF3D7_1125200;PF3D7_1125200.1;conserved Plasmodium protein, unknown function;33.2;86.1
PF3D7_1125300;PF3D7_1125300.1;DNA-directed RNA polymerase;18.6;71.5
PF3D7_1125400;PF3D7_1125400.1;mitochondrial import inner membrane translocase subunit TIM44, putative;41.5;93.1
PF3D7_1125500;PF3D7_1125500.1;small nuclear ribonucleoprotein Sm D1, putative;66.5;89
PF3D7_1125600;PF3D7_1125600.1;conserved protein, unknown function;30;76.3
PF3D7_1125700;PF3D7_1125700.1;kelch domain-containing protein, putative;27.2;94.7
PF3D7_1125800;PF3D7_1125800.1;kelch domain-containing protein, putative;24.5;98.4
PF3D7_1125900;PF3D7_1125900.1;XTBD domain-containing protein, putative;84.3;97
PF3D7_1126000;PF3D7_1126000.1;threonine--tRNA ligase;77.4;95.1
PF3D7_1126100;PF3D7_1126100.1;autophagy-related protein 7, putative;14.9;39.4
PF3D7_1126200;PF3D7_1126200.1;40S ribosomal protein S18, putative;91.6;98.2
PF3D7_1126300;PF3D7_1126300.1;DnaJ protein, putative;31.7;51.8
PF3D7_1126400;PF3D7_1126400.1;mediator of RNA polymerase II transcription subunit 21, putative;44.5;77.9
PF3D7_1126500;PF3D7_1126500.1;WD repeat-containing protein, putative;36.6;78.3
PF3D7_1126600;PF3D7_1126600.1;steryl ester hydrolase, putative;26.8;62.9
PF3D7_1126700;PF3D7_1126700.1;autophagy-related protein 23, putative;23.5;98.9
PF3D7_1126800;PF3D7_1126800.1;RNA-binding protein, putative;27.8;57.6
PF3D7_1126900;PF3D7_1126900.1;small nuclear ribonucleoprotein F, putative;82.6;95.2
PF3D7_1127000;PF3D7_1127000.1;protein phosphatase, putative;31.1;65.1
PF3D7_1127100;PF3D7_1127100.1;deoxyuridine 5'-triphosphate nucleotidohydrolase;25.9;92.6
PF3D7_1127200;PF3D7_1127200.1;conserved Plasmodium protein, unknown function;0;9.6
PF3D7_1127300;PF3D7_1127300.1;tRNA (guanine-N(7)-)-methyltransferase, putative;22.8;69.6
PF3D7_1127400;PF3D7_1127400.1;conserved Plasmodium protein, unknown function;15.3;51
PF3D7_1127500;PF3D7_1127500.1;protein disulfide-isomerase, putative;32.5;70.7
PF3D7_1127600;PF3D7_1127600.1;CRAL/TRIO domain-containing protein, putative;63.8;95.8
PF3D7_1127700;PF3D7_1127700.1;conserved Plasmodium protein, unknown function;8.7;35.6
PF3D7_1127800;PF3D7_1127800.1;TFIIS central domain-containing protein, putative;57.2;76.2
PF3D7_1127900;PF3D7_1127900.1;conserved Plasmodium protein, unknown function;34;89.1
PF3D7_1128000;PF3D7_1128000.1;conserved Plasmodium protein, unknown function;56.2;77.4
PF3D7_1128000;PF3D7_1128000.2;conserved Plasmodium protein, unknown function;56.2;77.4
PF3D7_1128100;PF3D7_1128100.1;prefoldin subunit 5, putative;58.3;93.7
PF3D7_1128200;PF3D7_1128200.1;multiprotein-bridging factor 1, putative;84.1;96.4
PF3D7_1128300;PF3D7_1128300.1;ATP-dependent 6-phosphofructokinase;22.5;63
PF3D7_1128400;PF3D7_1128400.1;bifunctional farnesyl/geranylgeranyl diphosphate synthase;46;87.4
PF3D7_1128500;PF3D7_1128500.1;Fe-S cluster assembly protein, putative;35.6;69.6
PF3D7_1128600;PF3D7_1128600.1;CCR4-NOT transcription complex subunit 2, putative;22.1;33.8
PF3D7_1128700;PF3D7_1128700.1;GPI-anchor transamidase, putative;28.6;75.7
PF3D7_1128900;PF3D7_1128900.1;conserved protein, unknown function;14.4;89.1
PF3D7_1129000;PF3D7_1129000.1;spermidine synthase;68;93.7
PF3D7_1129100;PF3D7_1129100.1;parasitophorous vacuolar protein 1;93.4;98.3
PF3D7_1129200;PF3D7_1129200.1;26S proteasome regulatory subunit RPN7, putative;72.7;92.7
PF3D7_1129300;PF3D7_1129300.1;conserved Plasmodium protein, unknown function;9.2;74.6
PF3D7_1129400;PF3D7_1129400.1;rRNA (cytosine-C(5))-methyltransferase, putative;51.6;92.8
PF3D7_1129500;PF3D7_1129500.1;A/G-specific adenine glycosylase, putative;27;68.2
PF3D7_1129600;PF3D7_1129600.1;phosphatidylinositol-4-phosphate 5-kinase, putative;25.7;46.8
PF3D7_1129700;PF3D7_1129700.1;conserved Plasmodium protein, unknown function;39.8;82.7
PF3D7_1129800;PF3D7_1129800.1;conserved Plasmodium protein, unknown function;31.4;71.4
PF3D7_1129850;PF3D7_1129850.1;UNC-50 protein, putative, pseudogene;0;14.4
PF3D7_1129900;PF3D7_1129900.1;major facilitator superfamily-related transporter, putative;41.6;85.3
PF3D7_1130000;PF3D7_1130000.1;phosphoacetylglucosamine mutase, putative;50.3;68.6
PF3D7_1130100;PF3D7_1130100.1;60S ribosomal protein L38;94;99.2
PF3D7_1130200;PF3D7_1130200.1;60S ribosomal protein P0;88.9;98.4
PF3D7_1130300;PF3D7_1130300.1;small nucleolar RNA snoR13;42.1;67.5
PF3D7_1130310;PF3D7_1130310.1;small nucleolar RNA snoR14a;24.4;51.3
PF3D7_1130400;PF3D7_1130400.1;26S protease regulatory subunit 6A, putative;71.2;92.1
PF3D7_1130500;PF3D7_1130500.1;conserved oligomeric Golgi complex subunit 2, putative;17.3;71.3
PF3D7_1130600;PF3D7_1130600.1;methyltransferase, putative;26.7;69.9
PF3D7_1130700;PF3D7_1130700.1;structural maintenance of chromosomes protein 1, putative;36;80.8
PF3D7_1130800;PF3D7_1130800.1;armadillo repeat protein PF16, putative;12.8;24.9
PF3D7_1130900;PF3D7_1130900.1;conserved Plasmodium protein, unknown function;13;47.4
PF3D7_1131000;PF3D7_1131000.1;RNA-binding protein s1, putative;34.1;82.1
PF3D7_1131100;PF3D7_1131100.1;serpentine receptor, putative;38.4;88.5
PF3D7_1131200;PF3D7_1131200.1;conserved Plasmodium protein, unknown function;44.3;70.6
PF3D7_1131300;PF3D7_1131300.1;conserved Plasmodium protein, unknown function;12.2;32.3
PF3D7_1131400;PF3D7_1131400.1;conserved Plasmodium protein, unknown function;13;43.4
PF3D7_1131500;PF3D7_1131500.1;conserved Plasmodium protein, unknown function;17.3;41.4
PF3D7_1131600;PF3D7_1131600.1;kelch domain-containing protein, putative;8.5;19.5
PF3D7_1131700;PF3D7_1131700.1;conserved Plasmodium protein, unknown function;15;39.5
PF3D7_1131800;PF3D7_1131800.1;oxysterol-binding protein, putative;50.6;83.4
PF3D7_1131900;PF3D7_1131900.1;conserved Plasmodium protein, unknown function;7.7;19.5
PF3D7_1132000;PF3D7_1132000.1;ubiquitin-like protein, putative;64.9;77.5
PF3D7_1132100;PF3D7_1132100.1;RNA-binding protein, putative;9;13
PF3D7_1132200;PF3D7_1132200.1;T-complex protein 1 subunit alpha;72.4;96.2
PF3D7_1132300;PF3D7_1132300.1;nucleic acid binding protein, putative;48.8;92.7
PF3D7_1132400;PF3D7_1132400.1;conserved Plasmodium membrane protein, unknown function;42.8;78.9
PF3D7_1132500;PF3D7_1132500.1;amino acid transporter, putative;7.5;11.1
PF3D7_1132600;PF3D7_1132600.1;pre-mRNA-splicing factor 38A, putative;68.8;83.7
PF3D7_1132700;PF3D7_1132700.1;50S ribosomal protein L2, putative;30.6;55.7
PF3D7_1132800;PF3D7_1132800.1;aquaglyceroporin;61.1;98.5
PF3D7_1132900;PF3D7_1132900.1;glycine cleavage system H protein;24.6;75.7
PF3D7_1133000;PF3D7_1133000.1;conserved Plasmodium protein, unknown function;28;95.2
PF3D7_1133100;PF3D7_1133100.1;conserved Plasmodium protein, unknown function;36;85.7
PF3D7_1133200;PF3D7_1133200.1;conserved Plasmodium protein, unknown function;30.2;93.4
PF3D7_1133300;PF3D7_1133300.1;LEM3/CDC50 family protein, putative;9.9;81.2
PF3D7_1133400;PF3D7_1133400.1;apical membrane antigen 1;15.1;96.9
PF3D7_1133500;PF3D7_1133500.1;conserved Plasmodium protein, unknown function;16.8;48.3
PF3D7_1133600;PF3D7_1133600.1;conserved Plasmodium protein, unknown function;21.4;61.7
PF3D7_1133700;PF3D7_1133700.1;FHA domain-containing protein, putative;82.6;99.8
PF3D7_1133800;PF3D7_1133800.1;RNA (uracil-5-)methyltransferase, putative;71.1;86.5
PF3D7_1133900;PF3D7_1133900.1;conserved Plasmodium protein, unknown function;63.1;80.4
PF3D7_1134000;PF3D7_1134000.1;heat shock protein 70;48.4;98
PF3D7_1134100;PF3D7_1134100.1;protein disulfide isomerase;32.8;69.3
PF3D7_1134200;PF3D7_1134200.1;conserved Plasmodium protein, unknown function;31.3;76
PF3D7_1134300;PF3D7_1134300.1;conserved Plasmodium protein, unknown function;26.8;88.9
PF3D7_1134400;PF3D7_1134400.1;conserved protein, unknown function;11.6;57.9
PF3D7_1134500;PF3D7_1134500.1;alpha/beta hydrolase, putative;60.5;70.3
PF3D7_1134600;PF3D7_1134600.1;zinc finger protein, putative;38.1;75.5
PF3D7_1134700;PF3D7_1134700.1;DNA-directed RNA polymerase I subunit RPA2, putative;22.8;77.7
PF3D7_1134800;PF3D7_1134800.1;coatomer subunit delta;65.7;80.5
PF3D7_1134900;PF3D7_1134900.1;conserved Plasmodium protein, unknown function;12.9;22.5
PF3D7_1135000;PF3D7_1135000.1;PQ-loop repeat-containing protein, unspecified product;17.6;66.5
PF3D7_1135000;PF3D7_1135000.2;PQ-loop repeat-containing protein, unspecified product;17.6;66.5
PF3D7_1135000;PF3D7_1135000.3;PQ-loop repeat-containing protein, unspecified product;17.6;66.5
PF3D7_1135100;PF3D7_1135100.1;protein phosphatase PPM8, putative;34.7;79.6
PF3D7_1135200;PF3D7_1135200.1;regulator of chromosome condensation, putative, pseudogene;7.9;22.6
PF3D7_1135300;PF3D7_1135300.1;conserved Plasmodium membrane protein, unknown function;33.1;59.2
PF3D7_1135400;PF3D7_1135400.1;conserved Plasmodium protein, unknown function;61.7;90.5
